listed_company_id,content,min_required_share,max_required_share,memo
8346,"カタログギフト 5,000円相当",5000,10000,"※1年以上継続保有した株主のみに贈呈。福島県宿泊施設優待券コース、同県特産品コース、ＴＳＵＢＡＳＡアライアンス共同企画特産品コース、寄付コースより1点選択。5年以上継続保有の場合、1,000株以上5,000株未満の株主には5,000円相当、5,000株以上10,000株未満は8,000円相当、10,000株以上は10,000円相当"
8346,"カタログギフト 8,000円相当",10000,-1,"※1年以上継続保有した株主のみに贈呈。福島県宿泊施設優待券コース、同県特産品コース、ＴＳＵＢＡＳＡアライアンス共同企画特産品コース、寄付コースより1点選択。5年以上継続保有の場合、1,000株以上5,000株未満の株主には5,000円相当、5,000株以上10,000株未満は8,000円相当、10,000株以上は10,000円相当"
8346,株主優待定期預金作成,1000,1000,※スーパー定期1年もの店頭表示金利に0.1%上乗せ※預入金額：10万円以上300万円まで
8346,投資信託申込手数料無料,1000,-1,※申込金額1万円以上120万円まで
8350,"商品 3,000円相当",100,1000,※カタログ（青森県名産品等約440品目）より1点選択※1年以上継続保有の株主のみに贈呈
8350,"商品 5,000円相当",1000,-1,※カタログ（青森県名産品等約440品目）より1点選択※1年以上継続保有の株主のみに贈呈
8354,優待券 1枚,200,2000,"※1枚につき(1)〜(6)より1つ選択。(4)〜(6)は重複利用不可(1)定期預金（6カ月）店頭表示金利に年0.3%上乗せ（預入限度額：300万円）(2)外貨定期預金（6カ月）店頭表示金利に年1%上乗せ（預入限度額：30,000米ドル）(3)外貨両替手数料50%割引（両替限度額：合計100万円）(4)投資信託購入手数料累計額（税抜）キャッシュバック（上限50,000円）(5)3,000円相当のポイントを｢Ｗａｌｌｅｔ＋｣に付与（｢Ｄｅｂｉｔ＋｣に入会の上｢Ｗａｌｌｅｔ＋｣に要登録）(6)ＦＦＧ証券での株式売買・投資信託購入手数料累計額（税抜）キャッシュバック（上限50,000円）※(4)は投資信託口座新規開設、(6)は証券総合口座新規開設または他社からの上場株式等の移管で現金3,000円を追加贈呈※1年以上継続保有の株主のみに贈呈。継続保有期間には十八銀行株式保有期間を含む"
8354,優待券 2枚,2000,-1,"※1枚につき(1)〜(6)より1つ選択。(4)〜(6)は重複利用不可(1)定期預金（6カ月）店頭表示金利に年0.3%上乗せ（預入限度額：300万円）(2)外貨定期預金（6カ月）店頭表示金利に年1%上乗せ（預入限度額：30,000米ドル）(3)外貨両替手数料50%割引（両替限度額：合計100万円）(4)投資信託購入手数料累計額（税抜）キャッシュバック（上限50,000円）(5)3,000円相当のポイントを｢Ｗａｌｌｅｔ＋｣に付与（｢Ｄｅｂｉｔ＋｣に入会の上｢Ｗａｌｌｅｔ＋｣に要登録）(6)ＦＦＧ証券での株式売買・投資信託購入手数料累計額（税抜）キャッシュバック（上限50,000円）※(4)は投資信託口座新規開設、(6)は証券総合口座新規開設または他社からの上場株式等の移管で現金3,000円を追加贈呈※1年以上継続保有の株主のみに贈呈。継続保有期間には十八銀行株式保有期間を含む"
8356,ミネラルウォーター1箱（500ｍｌ入24本）,100,500,（3月のみ）
8356,"3,000円相当の地元名産品等",500,-1,（9月のみ）※複数より1点選択
8361,"｢株主優待スペシャルポイント｣1,000ポイント分カード1枚",100,500,"（3月のみ）※以下の特典の中からポイント残高の範囲内で組合せ自由(1)定期預金（スーパー定期1年以内）店頭表示金利に0.1%上乗せ（預入限度額：100万円、新規預入に限る）。使用ポイント：10万円につき100ポイントと引換え（10万円未満の場合も100ポイント要）(2)外貨定期預金為替手数料1米ドルにつき50銭割引（預入限度額：10,000米ドル、新規預入に限る）。使用ポイント：1,000米ドルにつき100ポイントと引換え（1,000米ドル未満の場合も100ポイント要）(3)投資信託申込手数料50%分キャッシュバック（上限5,000円）。使用ポイント：1回の取引につき1,000ポイントと引換え(4)国内振込手数料無料（上限2件）。使用ポイント：1件の取引につき500ポイントと引換え(5)｢サンクスポイント｣への移行（4.5倍換算）。使用ポイント：100ポイントにつき450ポイントとして移行※未使用のポイントカードは優待品との交換または社会貢献活動団体への寄付選択可"
8361,オリジナルカタログギフト,500,-1,（9月のみ）※500株以上を1年以上継続保有した株主のみに贈呈
8362,"福井県特産品 3,000円相当",300,1000,※優待品に代えて社会貢献活動への寄付選択可
8362,"福井県特産品 5,000円相当",1000,-1,※優待品に代えて社会貢献活動への寄付選択可
8363,"地元特産品等 3,000円相当",300,1000,※300株以上を2年以上継続保有した株主のみに贈呈
8363,"地元特産品等 8,000円相当",1000,-1,※300株以上を2年以上継続保有した株主のみに贈呈
8365,"オリジナル｢セブンプリカ｣ 2,000円相当",100,500,※セブンプリカはセブンイレブン、デニーズで利用可のプリペイドカード※1年以上継続保有（3月および9月の株主名簿に連続3回以上記載）した株主のみに贈呈
8365,"オリジナル｢セブンプリカ｣ 5,000円相当",500,-1,※セブンプリカはセブンイレブン、デニーズで利用可のプリペイドカード※1年以上継続保有（3月および9月の株主名簿に連続3回以上記載）した株主のみに贈呈
8367,"クオカードまたは奈良県産品 1,000円相当のクオカード",300,1000,"※5年以上10年未満継続保有の場合、300株以上1,000株未満の株主には1,500円相当のクオカード、1,000株以上5,000株未満は2,500円相当の奈良県産品、5,000株以上は同3,500円相当。10年以上継続保有の場合、300株以上1,000株未満は2,000円相当の奈良県産品、1,000株以上5,000株未満は同3,000円相当、5,000株以上は同5,000円相当を贈呈"
8367,"クオカードまたは奈良県産品 奈良県産品2,000円相当",1000,5000,"※5年以上10年未満継続保有の場合、300株以上1,000株未満の株主には1,500円相当のクオカード、1,000株以上5,000株未満は2,500円相当の奈良県産品、5,000株以上は同3,500円相当。10年以上継続保有の場合、300株以上1,000株未満は2,000円相当の奈良県産品、1,000株以上5,000株未満は同3,000円相当、5,000株以上は同5,000円相当を贈呈"
8367,"クオカードまたは奈良県産品 奈良県産品3,000円相当",5000,-1,"※5年以上10年未満継続保有の場合、300株以上1,000株未満の株主には1,500円相当のクオカード、1,000株以上5,000株未満は2,500円相当の奈良県産品、5,000株以上は同3,500円相当。10年以上継続保有の場合、300株以上1,000株未満は2,000円相当の奈良県産品、1,000株以上5,000株未満は同3,000円相当、5,000株以上は同5,000円相当を贈呈"
8368,"三重県特産品 3,000円相当",1000,5000,※カタログより選択
8368,"三重県特産品 5,000円相当",5000,-1,※カタログより選択
8379,"(1)株主優遇定期預金作成または(2)投資信託購入手数料累計額20%分キャッシュバック（上限20,000円）または(3)｢ひろぎん家族つなぐ信託｣・｢ひろぎん想いつづく信託｣・｢ひろぎんアセットトラスト｣契約手数料累計額20%分キャッシュバック（上限20,000円）または(4)ひろぎん証券での株式売買・投資信託購入手数料累計額20%分キャッシュバック（上限20,000円） (1)0.05%上乗せまたは(2)または(3)または(4)",100,500,"※(1)はスーパー定期1年もの店頭表示金利に上乗せ預入金額：100株以上500株未満の株主は200万円まで、500株以上2,500株未満の株主は300万円まで、2,500株以上5,000株未満の株主は400万円まで、5,000株以上の株主は500万円まで"
8379,"(1)株主優遇定期預金作成または(2)投資信託購入手数料累計額20%分キャッシュバック（上限20,000円）または(3)｢ひろぎん家族つなぐ信託｣・｢ひろぎん想いつづく信託｣・｢ひろぎんアセットトラスト｣契約手数料累計額20%分キャッシュバック（上限20,000円）または(4)ひろぎん証券での株式売買・投資信託購入手数料累計額20%分キャッシュバック（上限20,000円） (1)0.1%上乗せまたは(2)または(3)または(4)",500,2500,"※(1)はスーパー定期1年もの店頭表示金利に上乗せ預入金額：100株以上500株未満の株主は200万円まで、500株以上2,500株未満の株主は300万円まで、2,500株以上5,000株未満の株主は400万円まで、5,000株以上の株主は500万円まで"
8379,"(1)株主優遇定期預金作成または(2)投資信託購入手数料累計額20%分キャッシュバック（上限20,000円）または(3)｢ひろぎん家族つなぐ信託｣・｢ひろぎん想いつづく信託｣・｢ひろぎんアセットトラスト｣契約手数料累計額20%分キャッシュバック（上限20,000円）または(4)ひろぎん証券での株式売買・投資信託購入手数料累計額20%分キャッシュバック（上限20,000円） (1)0.2%上乗せまたは(2)または(3)または(4)",2500,5000,"※(1)はスーパー定期1年もの店頭表示金利に上乗せ預入金額：100株以上500株未満の株主は200万円まで、500株以上2,500株未満の株主は300万円まで、2,500株以上5,000株未満の株主は400万円まで、5,000株以上の株主は500万円まで"
